timestamp,equity,gross_return,net_return,turnover,costs,regime_label,mode
2019-02-11T00:00:00+00:00,1.0174143108541662,0.0018213292072493115,0.001620964941407843,1.0,0.00020352356688421012,TREND,trend_only
2019-02-12T00:00:00+00:00,1.0181696304516037,0.000742391363458661,0.000742391363458772,0.0,0.0,TREND,trend_only
2019-02-13T00:00:00+00:00,1.003894760587705,-0.014020129295711836,-0.014020129295711836,0.0,0.0,TREND,trend_only
2019-02-14T00:00:00+00:00,1.023359808380421,0.01979744919429971,0.019389530214621864,2.0,0.0004095077264427455,TREND,trend_only
2019-02-15T00:00:00+00:00,1.023359808380421,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-18T00:00:00+00:00,1.0229504644570688,0.0,-0.00039999999999995595,2.0,0.0004093439233521684,TREND,trend_only
2019-02-19T00:00:00+00:00,1.02016378707778,-0.002524661649701221,-0.002724156717371362,1.0,0.00020407357212998202,TREND,trend_only
2019-02-20T00:00:00+00:00,1.012757427004456,-0.006862716639399635,-0.007259971552743827,2.0,0.00040526507683251537,TREND,trend_only
2019-02-21T00:00:00+00:00,1.00012014605336,-0.012478092595652135,-0.012478092595652024,0.0,0.0,TREND,trend_only
2019-02-22T00:00:00+00:00,1.0003127465818202,0.0001925773910467221,0.0001925773910467221,0.0,0.0,TREND,trend_only
2019-02-25T00:00:00+00:00,1.0043758388027588,0.004463607342960696,0.004061821900023466,2.0,0.000401911099961088,TREND,trend_only
2019-02-26T00:00:00+00:00,1.0108571118575387,0.006855777922325945,0.006453035611156954,2.0,0.00040450464660165614,TREND,trend_only
2019-02-27T00:00:00+00:00,1.0055878584567695,-0.00461542823609884,-0.0052126589791573474,3.0,0.0006037149440404861,RISK_OFF,trend_only
2019-02-28T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-01T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-04T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-05T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-06T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-07T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-08T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-11T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-12T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-13T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-14T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-15T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-18T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-19T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-20T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-21T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-22T00:00:00+00:00,1.0055878584567695,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-25T00:00:00+00:00,1.0049845057416953,0.0,-0.000600000000000156,3.0,0.0006033527150740617,CHOP,trend_only
2019-03-26T00:00:00+00:00,1.0084028457875815,0.0034013858187429188,0.0034013858187429413,0.0,0.0,CHOP,trend_only
2019-03-27T00:00:00+00:00,0.9969391471998784,-0.011368173578238716,-0.011368173578238716,0.0,0.0,CHOP,trend_only
2019-03-28T00:00:00+00:00,0.9903169291618279,-0.006642549905528794,-0.006642549905528816,0.0,0.0,CHOP,trend_only
2019-03-29T00:00:00+00:00,0.9676998036708904,-0.02283827007792336,-0.022838270077923384,0.0,0.0,CHOP,trend_only
