timestamp,symbol,direction,size,engine_source,confidence,regime_label,pair_id,trend_p_up,trend_p_down,decision_threshold,trend_model_version,mode
2019-01-16T00:00:00+00:00,USDCAD,long,1.0,trend,0.7532956688042864,TREND,,0.7532956688042864,0.24670433119571356,0.7,in_memory,trend_only
2019-01-17T00:00:00+00:00,EURUSD,short,1.0,trend,0.7150315895315869,CHOP,,0.2849684104684132,0.7150315895315869,0.7,in_memory,trend_only
2019-01-17T00:00:00+00:00,GBPUSD,short,1.0,trend,0.8504832099640295,CHOP,,0.14951679003597051,0.8504832099640295,0.7,in_memory,trend_only
2019-01-17T00:00:00+00:00,USDJPY,flat,0.0,trend,0.617832793468204,CHOP,,0.3821672065317961,0.617832793468204,0.7,in_memory,trend_only
2019-01-17T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5505484245086802,CHOP,,0.44945157549131975,0.5505484245086802,0.7,in_memory,trend_only
2019-01-17T00:00:00+00:00,USDCAD,flat,0.0,trend,0.6021086610503726,CHOP,,0.39789133894962736,0.6021086610503726,0.7,in_memory,trend_only
2019-01-18T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6449940343044505,TREND,,0.3550059656955495,0.6449940343044505,0.7,in_memory,trend_only
2019-01-18T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9333641240362202,TREND,,0.06663587596377983,0.9333641240362202,0.7,in_memory,trend_only
2019-01-18T00:00:00+00:00,USDJPY,flat,0.0,trend,0.5678166191797867,TREND,,0.43218338082021335,0.5678166191797867,0.7,in_memory,trend_only
2019-01-18T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5439538798252997,TREND,,0.45604612017470025,0.5439538798252997,0.7,in_memory,trend_only
2019-01-18T00:00:00+00:00,USDCAD,short,1.0,trend,0.7700461041460261,TREND,,0.22995389585397386,0.7700461041460261,0.7,in_memory,trend_only
2019-01-21T00:00:00+00:00,EURUSD,flat,0.0,trend,0.65123843582859,CHOP,,0.34876156417141,0.65123843582859,0.7,in_memory,trend_only
2019-01-21T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9596487648297432,CHOP,,0.040351235170256856,0.9596487648297432,0.7,in_memory,trend_only
2019-01-21T00:00:00+00:00,USDJPY,flat,0.0,trend,0.5926183349499068,CHOP,,0.40738166505009327,0.5926183349499068,0.7,in_memory,trend_only
2019-01-21T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5687404793412552,CHOP,,0.4312595206587448,0.5687404793412552,0.7,in_memory,trend_only
2019-01-21T00:00:00+00:00,USDCAD,short,1.0,trend,0.7886630076759062,CHOP,,0.2113369923240938,0.7886630076759062,0.7,in_memory,trend_only
2019-01-22T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6536003625763351,TREND,,0.34639963742366486,0.6536003625763351,0.7,in_memory,trend_only
2019-01-22T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9727916338085686,TREND,,0.02720836619143136,0.9727916338085686,0.7,in_memory,trend_only
2019-01-22T00:00:00+00:00,USDJPY,flat,0.0,trend,0.6734713627429698,TREND,,0.32652863725703013,0.6734713627429698,0.7,in_memory,trend_only
2019-01-22T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6291593073042057,TREND,,0.3708406926957943,0.6291593073042057,0.7,in_memory,trend_only
2019-01-22T00:00:00+00:00,USDCAD,short,1.0,trend,0.851789459113235,TREND,,0.14821054088676502,0.851789459113235,0.7,in_memory,trend_only
2019-01-23T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6350430610264564,CHOP,,0.3649569389735437,0.6350430610264564,0.7,in_memory,trend_only
2019-01-23T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9810814526033644,CHOP,,0.018918547396635534,0.9810814526033644,0.7,in_memory,trend_only
2019-01-23T00:00:00+00:00,USDJPY,flat,0.0,trend,0.6739903075755026,CHOP,,0.3260096924244974,0.6739903075755026,0.7,in_memory,trend_only
2019-01-23T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6763443539254281,CHOP,,0.32365564607457187,0.6763443539254281,0.7,in_memory,trend_only
2019-01-23T00:00:00+00:00,USDCAD,short,1.0,trend,0.8872852055667916,CHOP,,0.11271479443320843,0.8872852055667916,0.7,in_memory,trend_only
2019-01-24T00:00:00+00:00,EURUSD,short,1.0,trend,0.7398601016813968,TREND,,0.2601398983186032,0.7398601016813968,0.7,in_memory,trend_only
2019-01-24T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9946355112429817,TREND,,0.005364488757018314,0.9946355112429817,0.7,in_memory,trend_only
2019-01-24T00:00:00+00:00,USDJPY,short,1.0,trend,0.7521239928308666,TREND,,0.24787600716913336,0.7521239928308666,0.7,in_memory,trend_only
2019-01-24T00:00:00+00:00,AUDUSD,short,1.0,trend,0.7936162040166144,TREND,,0.20638379598338558,0.7936162040166144,0.7,in_memory,trend_only
2019-01-24T00:00:00+00:00,USDCAD,short,1.0,trend,0.9649875594651041,TREND,,0.0350124405348959,0.9649875594651041,0.7,in_memory,trend_only
2019-01-25T00:00:00+00:00,EURUSD,short,1.0,trend,0.7509417494544739,CHOP,,0.2490582505455261,0.7509417494544739,0.7,in_memory,trend_only
2019-01-25T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9917343118077525,CHOP,,0.008265688192247468,0.9917343118077525,0.7,in_memory,trend_only
2019-01-25T00:00:00+00:00,USDJPY,short,1.0,trend,0.7584793318960766,CHOP,,0.24152066810392334,0.7584793318960766,0.7,in_memory,trend_only
2019-01-25T00:00:00+00:00,AUDUSD,short,1.0,trend,0.7896287736500487,CHOP,,0.2103712263499513,0.7896287736500487,0.7,in_memory,trend_only
2019-01-25T00:00:00+00:00,USDCAD,short,1.0,trend,0.9539991506123746,CHOP,,0.04600084938762544,0.9539991506123746,0.7,in_memory,trend_only
2019-01-28T00:00:00+00:00,EURUSD,short,1.0,trend,0.7024446808217026,TREND,,0.2975553191782973,0.7024446808217026,0.7,in_memory,trend_only
2019-01-28T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9941225595163783,TREND,,0.005877440483621674,0.9941225595163783,0.7,in_memory,trend_only
2019-01-28T00:00:00+00:00,USDJPY,short,1.0,trend,0.7656254669216229,TREND,,0.2343745330783771,0.7656254669216229,0.7,in_memory,trend_only
2019-01-28T00:00:00+00:00,AUDUSD,short,1.0,trend,0.7594296322050188,TREND,,0.2405703677949812,0.7594296322050188,0.7,in_memory,trend_only
2019-01-28T00:00:00+00:00,USDCAD,short,1.0,trend,0.9762612727405582,TREND,,0.02373872725944187,0.9762612727405582,0.7,in_memory,trend_only
2019-01-29T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6715326962886042,CHOP,,0.32846730371139576,0.6715326962886042,0.7,in_memory,trend_only
2019-01-29T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9935842356369899,CHOP,,0.006415764363010046,0.9935842356369899,0.7,in_memory,trend_only
2019-01-29T00:00:00+00:00,USDJPY,short,1.0,trend,0.7527063570739174,CHOP,,0.24729364292608255,0.7527063570739174,0.7,in_memory,trend_only
2019-01-29T00:00:00+00:00,AUDUSD,short,1.0,trend,0.7511530681967729,CHOP,,0.24884693180322712,0.7511530681967729,0.7,in_memory,trend_only
2019-01-29T00:00:00+00:00,USDCAD,short,1.0,trend,0.9683006412095806,CHOP,,0.031699358790419435,0.9683006412095806,0.7,in_memory,trend_only
2019-01-30T00:00:00+00:00,EURUSD,short,1.0,trend,0.7775566223052264,TREND,,0.22244337769477368,0.7775566223052264,0.7,in_memory,trend_only
2019-01-30T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9975242473486258,TREND,,0.0024757526513742205,0.9975242473486258,0.7,in_memory,trend_only
2019-01-30T00:00:00+00:00,USDJPY,short,1.0,trend,0.8261879245091563,TREND,,0.17381207549084363,0.8261879245091563,0.7,in_memory,trend_only
2019-01-30T00:00:00+00:00,AUDUSD,short,1.0,trend,0.8101911786067929,TREND,,0.18980882139320707,0.8101911786067929,0.7,in_memory,trend_only
2019-01-30T00:00:00+00:00,USDCAD,short,1.0,trend,0.9874417012924938,TREND,,0.01255829870750623,0.9874417012924938,0.7,in_memory,trend_only
2019-01-31T00:00:00+00:00,EURUSD,short,1.0,trend,0.7479209318920621,CHOP,,0.25207906810793784,0.7479209318920621,0.7,in_memory,trend_only
2019-01-31T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9953458088826098,CHOP,,0.004654191117390208,0.9953458088826098,0.7,in_memory,trend_only
2019-01-31T00:00:00+00:00,USDJPY,short,1.0,trend,0.84295977674719,CHOP,,0.15704022325280995,0.84295977674719,0.7,in_memory,trend_only
2019-01-31T00:00:00+00:00,AUDUSD,short,1.0,trend,0.7552613764878052,CHOP,,0.24473862351219478,0.7552613764878052,0.7,in_memory,trend_only
2019-01-31T00:00:00+00:00,USDCAD,short,1.0,trend,0.9780916123214701,CHOP,,0.021908387678529862,0.9780916123214701,0.7,in_memory,trend_only
2019-02-01T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6541995337111053,TREND,,0.34580046628889477,0.6541995337111053,0.7,in_memory,trend_only
2019-02-01T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9915288017644143,TREND,,0.00847119823558571,0.9915288017644143,0.7,in_memory,trend_only
2019-02-01T00:00:00+00:00,USDJPY,short,1.0,trend,0.7803158277144742,TREND,,0.21968417228552586,0.7803158277144742,0.7,in_memory,trend_only
2019-02-01T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6557017287977804,TREND,,0.3442982712022195,0.6557017287977804,0.7,in_memory,trend_only
2019-02-01T00:00:00+00:00,USDCAD,short,1.0,trend,0.9688584191644698,TREND,,0.031141580835530234,0.9688584191644698,0.7,in_memory,trend_only
2019-02-04T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6376754332361351,CHOP,,0.36232456676386493,0.6376754332361351,0.7,in_memory,trend_only
2019-02-04T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9905268921470056,CHOP,,0.00947310785299439,0.9905268921470056,0.7,in_memory,trend_only
2019-02-04T00:00:00+00:00,USDJPY,short,1.0,trend,0.7828948400043855,CHOP,,0.21710515999561453,0.7828948400043855,0.7,in_memory,trend_only
2019-02-04T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6178375763451596,CHOP,,0.3821624236548405,0.6178375763451596,0.7,in_memory,trend_only
2019-02-04T00:00:00+00:00,USDCAD,short,1.0,trend,0.9641927484630098,CHOP,,0.035807251536990166,0.9641927484630098,0.7,in_memory,trend_only
2019-02-05T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6483732755480136,TREND,,0.3516267244519864,0.6483732755480136,0.7,in_memory,trend_only
2019-02-05T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9900279544997084,TREND,,0.009972045500291609,0.9900279544997084,0.7,in_memory,trend_only
2019-02-05T00:00:00+00:00,USDJPY,short,1.0,trend,0.8009756635024772,TREND,,0.19902433649752277,0.8009756635024772,0.7,in_memory,trend_only
2019-02-05T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6022798684691457,TREND,,0.3977201315308542,0.6022798684691457,0.7,in_memory,trend_only
2019-02-05T00:00:00+00:00,USDCAD,short,1.0,trend,0.9720460544384941,TREND,,0.027953945561505822,0.9720460544384941,0.7,in_memory,trend_only
2019-02-06T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6716421458530161,CHOP,,0.32835785414698393,0.6716421458530161,0.7,in_memory,trend_only
2019-02-06T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9878442513111308,CHOP,,0.012155748688869117,0.9878442513111308,0.7,in_memory,trend_only
2019-02-06T00:00:00+00:00,USDJPY,short,1.0,trend,0.7927708367530156,CHOP,,0.2072291632469844,0.7927708367530156,0.7,in_memory,trend_only
2019-02-06T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6060976139041843,CHOP,,0.3939023860958157,0.6060976139041843,0.7,in_memory,trend_only
2019-02-06T00:00:00+00:00,USDCAD,short,1.0,trend,0.9629260194338513,CHOP,,0.03707398056614875,0.9629260194338513,0.7,in_memory,trend_only
2019-02-07T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6960995013565765,TREND,,0.30390049864342356,0.6960995013565765,0.7,in_memory,trend_only
2019-02-07T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9818417282004387,TREND,,0.01815827179956128,0.9818417282004387,0.7,in_memory,trend_only
2019-02-07T00:00:00+00:00,USDJPY,short,1.0,trend,0.7664744660446504,TREND,,0.23352553395534958,0.7664744660446504,0.7,in_memory,trend_only
2019-02-07T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5753556343420401,TREND,,0.42464436565795993,0.5753556343420401,0.7,in_memory,trend_only
2019-02-07T00:00:00+00:00,USDCAD,short,1.0,trend,0.9577024004407718,TREND,,0.04229759955922821,0.9577024004407718,0.7,in_memory,trend_only
2019-02-08T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6401331966212706,CHOP,,0.35986680337872945,0.6401331966212706,0.7,in_memory,trend_only
2019-02-08T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9711906343069294,CHOP,,0.02880936569307059,0.9711906343069294,0.7,in_memory,trend_only
2019-02-08T00:00:00+00:00,USDJPY,short,1.0,trend,0.7308631011833114,CHOP,,0.26913689881668856,0.7308631011833114,0.7,in_memory,trend_only
2019-02-08T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5725264313519582,CHOP,,0.42747356864804176,0.5725264313519582,0.7,in_memory,trend_only
2019-02-08T00:00:00+00:00,USDCAD,short,1.0,trend,0.9285251823037167,CHOP,,0.07147481769628332,0.9285251823037167,0.7,in_memory,trend_only
2019-02-11T00:00:00+00:00,EURUSD,flat,0.0,trend,0.5982923366388604,TREND,,0.40170766336113967,0.5982923366388604,0.7,in_memory,trend_only
2019-02-11T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9562886719053061,TREND,,0.043711328094693865,0.9562886719053061,0.7,in_memory,trend_only
2019-02-11T00:00:00+00:00,USDJPY,flat,0.0,trend,0.6078563439184184,TREND,,0.3921436560815817,0.6078563439184184,0.7,in_memory,trend_only
2019-02-11T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5170725990014633,TREND,,0.5170725990014633,0.4829274009985367,0.7,in_memory,trend_only
2019-02-11T00:00:00+00:00,USDCAD,short,1.0,trend,0.8625033050016813,TREND,,0.1374966949983187,0.8625033050016813,0.7,in_memory,trend_only
2019-02-12T00:00:00+00:00,EURUSD,flat,0.0,trend,0.5310770560498881,TREND,,0.5310770560498881,0.4689229439501119,0.7,in_memory,trend_only
2019-02-12T00:00:00+00:00,GBPUSD,short,1.0,trend,0.901320370902297,TREND,,0.098679629097703,0.901320370902297,0.7,in_memory,trend_only
2019-02-12T00:00:00+00:00,USDJPY,flat,0.0,trend,0.5388737121418762,TREND,,0.4611262878581238,0.5388737121418762,0.7,in_memory,trend_only
2019-02-12T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6088887338862232,TREND,,0.6088887338862232,0.3911112661137768,0.7,in_memory,trend_only
2019-02-12T00:00:00+00:00,USDCAD,short,1.0,trend,0.7628131150959462,TREND,,0.23718688490405385,0.7628131150959462,0.7,in_memory,trend_only
2019-02-13T00:00:00+00:00,EURUSD,flat,0.0,trend,0.5115987676460243,TREND,,0.48840123235397576,0.5115987676460243,0.7,in_memory,trend_only
2019-02-13T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9013218281312149,TREND,,0.0986781718687851,0.9013218281312149,0.7,in_memory,trend_only
2019-02-13T00:00:00+00:00,USDJPY,flat,0.0,trend,0.5327091515602824,TREND,,0.4672908484397176,0.5327091515602824,0.7,in_memory,trend_only
2019-02-13T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5201056515363487,TREND,,0.5201056515363487,0.4798943484636513,0.7,in_memory,trend_only
2019-02-13T00:00:00+00:00,USDCAD,short,1.0,trend,0.7939356692288974,TREND,,0.20606433077110262,0.7939356692288974,0.7,in_memory,trend_only
2019-02-14T00:00:00+00:00,EURUSD,flat,0.0,trend,0.671192406642503,TREND,,0.671192406642503,0.328807593357497,0.7,in_memory,trend_only
2019-02-14T00:00:00+00:00,GBPUSD,flat,0.0,trend,0.6763530406523022,TREND,,0.3236469593476979,0.6763530406523022,0.7,in_memory,trend_only
2019-02-14T00:00:00+00:00,USDJPY,flat,0.0,trend,0.6512683202051313,TREND,,0.6512683202051313,0.34873167979486874,0.7,in_memory,trend_only
2019-02-14T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6302306631139728,TREND,,0.6302306631139728,0.3697693368860272,0.7,in_memory,trend_only
2019-02-14T00:00:00+00:00,USDCAD,flat,0.0,trend,0.5135972772951605,TREND,,0.4864027227048396,0.5135972772951605,0.7,in_memory,trend_only
2019-02-15T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6097197031191469,TREND,,0.6097197031191469,0.3902802968808531,0.7,in_memory,trend_only
2019-02-15T00:00:00+00:00,GBPUSD,flat,0.0,trend,0.6774176288510512,TREND,,0.3225823711489489,0.6774176288510512,0.7,in_memory,trend_only
2019-02-15T00:00:00+00:00,USDJPY,flat,0.0,trend,0.6470368732729507,TREND,,0.6470368732729507,0.3529631267270493,0.7,in_memory,trend_only
2019-02-15T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5581666049527156,TREND,,0.5581666049527156,0.44183339504728436,0.7,in_memory,trend_only
2019-02-15T00:00:00+00:00,USDCAD,flat,0.0,trend,0.5727740839914858,TREND,,0.42722591600851423,0.5727740839914858,0.7,in_memory,trend_only
2019-02-18T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6355126519483876,TREND,,0.6355126519483876,0.3644873480516124,0.7,in_memory,trend_only
2019-02-18T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7038303873769465,TREND,,0.29616961262305347,0.7038303873769465,0.7,in_memory,trend_only
2019-02-18T00:00:00+00:00,USDJPY,long,1.0,trend,0.7134333846533354,TREND,,0.7134333846533354,0.2865666153466646,0.7,in_memory,trend_only
2019-02-18T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5979197330255069,TREND,,0.5979197330255069,0.40208026697449306,0.7,in_memory,trend_only
2019-02-18T00:00:00+00:00,USDCAD,flat,0.0,trend,0.606458978598414,TREND,,0.3935410214015859,0.606458978598414,0.7,in_memory,trend_only
2019-02-19T00:00:00+00:00,EURUSD,flat,0.0,trend,0.6630629506720629,TREND,,0.6630629506720629,0.3369370493279371,0.7,in_memory,trend_only
2019-02-19T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7646509082899636,TREND,,0.23534909171003637,0.7646509082899636,0.7,in_memory,trend_only
2019-02-19T00:00:00+00:00,USDJPY,long,1.0,trend,0.7083231938344204,TREND,,0.7083231938344204,0.29167680616557956,0.7,in_memory,trend_only
2019-02-19T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5620800270300703,TREND,,0.5620800270300703,0.4379199729699297,0.7,in_memory,trend_only
2019-02-19T00:00:00+00:00,USDCAD,short,1.0,trend,0.7313992708941223,TREND,,0.26860072910587773,0.7313992708941223,0.7,in_memory,trend_only
2019-02-20T00:00:00+00:00,EURUSD,long,1.0,trend,0.7624101713987889,TREND,,0.7624101713987889,0.23758982860121114,0.7,in_memory,trend_only
2019-02-20T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7628122365901331,TREND,,0.23718776340986691,0.7628122365901331,0.7,in_memory,trend_only
2019-02-20T00:00:00+00:00,USDJPY,long,1.0,trend,0.7543118354102397,TREND,,0.7543118354102397,0.24568816458976028,0.7,in_memory,trend_only
2019-02-20T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6357519051613714,TREND,,0.6357519051613714,0.36424809483862863,0.7,in_memory,trend_only
2019-02-20T00:00:00+00:00,USDCAD,flat,0.0,trend,0.6316365315535395,TREND,,0.36836346844646056,0.6316365315535395,0.7,in_memory,trend_only
2019-02-21T00:00:00+00:00,EURUSD,long,1.0,trend,0.8534975722256157,TREND,,0.8534975722256157,0.14650242777438427,0.7,in_memory,trend_only
2019-02-21T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7063302264509937,TREND,,0.29366977354900625,0.7063302264509937,0.7,in_memory,trend_only
2019-02-21T00:00:00+00:00,USDJPY,long,1.0,trend,0.774407613400121,TREND,,0.774407613400121,0.225592386599879,0.7,in_memory,trend_only
2019-02-21T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6977382593107025,TREND,,0.6977382593107025,0.30226174068929745,0.7,in_memory,trend_only
2019-02-21T00:00:00+00:00,USDCAD,flat,0.0,trend,0.5315706178761026,TREND,,0.4684293821238974,0.5315706178761026,0.7,in_memory,trend_only
2019-02-22T00:00:00+00:00,EURUSD,long,1.0,trend,0.8342049831350472,TREND,,0.8342049831350472,0.1657950168649528,0.7,in_memory,trend_only
2019-02-22T00:00:00+00:00,GBPUSD,short,1.0,trend,0.8573416008728957,TREND,,0.1426583991271043,0.8573416008728957,0.7,in_memory,trend_only
2019-02-22T00:00:00+00:00,USDJPY,long,1.0,trend,0.7278655239840368,TREND,,0.7278655239840368,0.2721344760159632,0.7,in_memory,trend_only
2019-02-22T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.5724595910409319,TREND,,0.5724595910409319,0.4275404089590681,0.7,in_memory,trend_only
2019-02-22T00:00:00+00:00,USDCAD,flat,0.0,trend,0.678038647594043,TREND,,0.32196135240595697,0.678038647594043,0.7,in_memory,trend_only
2019-02-25T00:00:00+00:00,EURUSD,long,1.0,trend,0.7938486179756001,TREND,,0.7938486179756001,0.20615138202439987,0.7,in_memory,trend_only
2019-02-25T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9421737952688002,TREND,,0.057826204731199794,0.9421737952688002,0.7,in_memory,trend_only
2019-02-25T00:00:00+00:00,USDJPY,flat,0.0,trend,0.6326417699350286,TREND,,0.6326417699350286,0.36735823006497137,0.7,in_memory,trend_only
2019-02-25T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.502775745574319,TREND,,0.502775745574319,0.49722425442568097,0.7,in_memory,trend_only
2019-02-25T00:00:00+00:00,USDCAD,short,1.0,trend,0.8459102420972919,TREND,,0.15408975790270812,0.8459102420972919,0.7,in_memory,trend_only
2019-02-26T00:00:00+00:00,EURUSD,long,1.0,trend,0.9111190565754034,TREND,,0.9111190565754034,0.08888094342459663,0.7,in_memory,trend_only
2019-02-26T00:00:00+00:00,GBPUSD,short,1.0,trend,0.865447404056706,TREND,,0.13455259594329408,0.865447404056706,0.7,in_memory,trend_only
2019-02-26T00:00:00+00:00,USDJPY,long,1.0,trend,0.7869000563349124,TREND,,0.7869000563349124,0.21309994366508755,0.7,in_memory,trend_only
2019-02-26T00:00:00+00:00,AUDUSD,flat,0.0,trend,0.6762306196124839,TREND,,0.6762306196124839,0.3237693803875161,0.7,in_memory,trend_only
2019-02-26T00:00:00+00:00,USDCAD,flat,0.0,trend,0.6923883206365173,TREND,,0.3076116793634827,0.6923883206365173,0.7,in_memory,trend_only
2019-03-25T00:00:00+00:00,EURUSD,short,1.0,trend,0.9745860130232241,CHOP,,0.025413986976775854,0.9745860130232241,0.7,in_memory,trend_only
2019-03-25T00:00:00+00:00,GBPUSD,short,1.0,trend,0.9991970485518095,CHOP,,0.0008029514481905867,0.9991970485518095,0.7,in_memory,trend_only
2019-03-25T00:00:00+00:00,USDJPY,short,1.0,trend,0.9368692555759776,CHOP,,0.06313074442402246,0.9368692555759776,0.7,in_memory,trend_only
2019-03-25T00:00:00+00:00,AUDUSD,short,1.0,trend,0.9867338448529962,CHOP,,0.01326615514700381,0.9867338448529962,0.7,in_memory,trend_only
2019-03-25T00:00:00+00:00,USDCAD,short,1.0,trend,0.9958097773516487,CHOP,,0.004190222648351348,0.9958097773516487,0.7,in_memory,trend_only
