timestamp,symbol,direction,size,engine_source,confidence,regime_label,pair_id,mode
2019-01-22T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-22T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-22T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-23T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-23T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-23T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-23T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-23T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-24T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-24T00:00:00+00:00,GBPUSD,short,1.0,trend,0.731524334423366,TREND,,trend_only
2019-01-24T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-24T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-24T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-25T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-25T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7055449788267789,CHOP,,trend_only
2019-01-25T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-25T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-25T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-28T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-28T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7120717667125191,TREND,,trend_only
2019-01-28T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-28T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-28T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-29T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-29T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7141485948058266,CHOP,,trend_only
2019-01-29T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-29T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-29T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-30T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-30T00:00:00+00:00,GBPUSD,short,1.0,trend,0.747714055862769,TREND,,trend_only
2019-01-30T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-30T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-01-30T00:00:00+00:00,USDCAD,short,1.0,trend,0.7199684544141197,TREND,,trend_only
2019-01-31T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-31T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7336073233410225,CHOP,,trend_only
2019-01-31T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-31T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-01-31T00:00:00+00:00,USDCAD,short,1.0,trend,0.7080165374709891,CHOP,,trend_only
2019-02-01T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-01T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7243083145813831,TREND,,trend_only
2019-02-01T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-01T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-01T00:00:00+00:00,USDCAD,short,1.0,trend,0.7038136968234928,TREND,,trend_only
2019-02-04T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-04T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7188939267774117,CHOP,,trend_only
2019-02-04T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-04T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-04T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-05T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-05T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7254556012141782,TREND,,trend_only
2019-02-05T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-05T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-05T00:00:00+00:00,USDCAD,short,1.0,trend,0.7103540392276861,TREND,,trend_only
2019-02-06T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-06T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7166270024166641,CHOP,,trend_only
2019-02-06T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-06T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-06T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-07T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-07T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-07T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-07T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-07T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-08T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-08T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-08T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-08T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-08T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-02-11T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-11T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-11T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-11T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-11T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-12T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-12T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-12T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-12T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-12T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-13T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-13T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-13T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-13T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-13T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-14T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-14T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-14T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-14T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-14T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-15T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-15T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-15T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-15T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-15T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-18T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-18T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-18T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-18T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-18T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-19T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-19T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-19T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-19T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-19T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-20T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-20T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-20T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-20T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-20T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-21T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-21T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-21T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-21T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-21T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-22T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-22T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-22T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-22T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-22T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-25T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-25T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-25T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-25T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-25T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-26T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-26T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-26T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-26T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,TREND,,trend_only
2019-02-26T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,TREND,,trend_only
2019-03-25T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-25T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7487319226099424,CHOP,,trend_only
2019-03-25T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-25T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-25T00:00:00+00:00,USDCAD,short,1.0,trend,0.7215002206494552,CHOP,,trend_only
2019-03-26T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-26T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-26T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-26T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-26T00:00:00+00:00,USDCAD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-27T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-27T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-27T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-27T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-27T00:00:00+00:00,USDCAD,short,1.0,trend,0.7219190267537989,CHOP,,trend_only
2019-03-28T00:00:00+00:00,EURUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-28T00:00:00+00:00,GBPUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-28T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-28T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-28T00:00:00+00:00,USDCAD,short,1.0,trend,0.7176268006185853,CHOP,,trend_only
2019-03-29T00:00:00+00:00,EURUSD,short,1.0,trend,0.7185988524474964,CHOP,,trend_only
2019-03-29T00:00:00+00:00,GBPUSD,short,1.0,trend,0.7088650256600053,CHOP,,trend_only
2019-03-29T00:00:00+00:00,USDJPY,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-29T00:00:00+00:00,AUDUSD,flat,0.0,trend,1.0,CHOP,,trend_only
2019-03-29T00:00:00+00:00,USDCAD,short,1.0,trend,0.7340227047239083,CHOP,,trend_only
