timestamp,equity,gross_return,net_return,turnover,costs,regime_label,mode
2019-03-06T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-07T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-08T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-11T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-12T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-13T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-14T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-15T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-18T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-19T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-20T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-21T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-22T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-25T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-26T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-27T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-28T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-29T00:00:00+00:00,1.0076999677092229,0.0,0.0,0.0,0.0,CHOP,hybrid
