timestamp,symbol,prev_weight,target_weight,delta_weight,price,engine_source,regime_label,pair_id,commission_bps,slippage_bps,mode
2019-02-01T00:00:00+00:00,USDJPY,-0.6,-1.0,-0.4,150.04538482628507,trend,TREND,,1.0,1.0,trend_only
2019-02-11T00:00:00+00:00,USDJPY,-1.0,0.0,1.0,148.6333680117396,trend,TREND,,1.0,1.0,trend_only
2019-02-14T00:00:00+00:00,GBPUSD,-1.0,0.0,1.0,146.31410387722786,trend,TREND,,1.0,1.0,trend_only
2019-02-14T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,146.28418211466598,trend,TREND,,1.0,1.0,trend_only
2019-02-18T00:00:00+00:00,GBPUSD,0.0,-1.0,-1.0,147.19471354288888,trend,TREND,,1.0,1.0,trend_only
2019-02-18T00:00:00+00:00,USDJPY,0.0,1.0,1.0,148.79689972803112,trend,TREND,,1.0,1.0,trend_only
2019-02-19T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,147.3343231255205,trend,TREND,,1.0,1.0,trend_only
2019-02-20T00:00:00+00:00,EURUSD,0.0,1.0,1.0,139.52670840355006,trend,TREND,,1.0,1.0,trend_only
2019-02-20T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,147.48335687628804,trend,TREND,,1.0,1.0,trend_only
2019-02-25T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,147.25982216374038,trend,TREND,,1.0,1.0,trend_only
2019-02-25T00:00:00+00:00,USDJPY,1.0,0.0,-1.0,148.52115399931898,trend,TREND,,1.0,1.0,trend_only
2019-02-26T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,146.5349968110935,trend,TREND,,1.0,1.0,trend_only
2019-02-26T00:00:00+00:00,USDJPY,0.0,1.0,1.0,147.93549188013762,trend,TREND,,1.0,1.0,trend_only
2019-02-27T00:00:00+00:00,EURUSD,1.0,0.0,-1.0,138.79907649679026,trend,RISK_OFF,,1.0,1.0,trend_only
2019-02-27T00:00:00+00:00,GBPUSD,-1.0,0.0,1.0,149.23072165690573,trend,RISK_OFF,,1.0,1.0,trend_only
2019-02-27T00:00:00+00:00,USDJPY,1.0,0.0,-1.0,148.22098586151625,trend,RISK_OFF,,1.0,1.0,trend_only
2019-03-25T00:00:00+00:00,AUDUSD,0.0,-0.6,-0.6,146.82961939647467,trend,CHOP,,1.0,1.0,trend_only
2019-03-25T00:00:00+00:00,EURUSD,0.0,-0.6,-0.6,142.2403687432869,trend,CHOP,,1.0,1.0,trend_only
2019-03-25T00:00:00+00:00,GBPUSD,0.0,-0.6,-0.6,154.90888587342246,trend,CHOP,,1.0,1.0,trend_only
2019-03-25T00:00:00+00:00,USDCAD,0.0,-0.6,-0.6,150.9736597291343,trend,CHOP,,1.0,1.0,trend_only
2019-03-25T00:00:00+00:00,USDJPY,0.0,-0.6,-0.6,149.96696272502743,trend,CHOP,,1.0,1.0,trend_only
