timestamp,symbol,prev_weight,target_weight,delta_weight,price,engine_source,regime_label,pair_id,commission_bps,slippage_bps,mode
2019-01-29T00:00:00+00:00,EURUSD,-0.6,0.0,0.6,141.26903921496944,trend,CHOP,,1.0,1.0,hybrid
2019-01-29T00:00:00+00:00,GBPUSD,-0.6,0.0,0.6,146.83431855996113,trend,CHOP,,1.0,1.0,hybrid
2019-01-29T00:00:00+00:00,USDCAD,-0.6,0.0,0.6,147.5504030875796,trend,CHOP,,1.0,1.0,hybrid
2019-01-29T00:00:00+00:00,USDJPY,-0.6,0.0,0.6,148.94488018132836,trend,CHOP,,1.0,1.0,hybrid
2019-01-30T00:00:00+00:00,AUDUSD,0.0,-0.6,-0.6,142.67176408996218,trend,TREND,,1.0,1.0,hybrid
2019-01-30T00:00:00+00:00,EURUSD,0.0,-0.6,-0.6,141.6687291957575,trend,TREND,,1.0,1.0,hybrid
2019-01-30T00:00:00+00:00,GBPUSD,0.0,-0.6,-0.6,147.85730307889983,trend,TREND,,1.0,1.0,hybrid
2019-01-30T00:00:00+00:00,USDCAD,0.0,-0.6,-0.6,148.3208579070073,trend,TREND,,1.0,1.0,hybrid
2019-01-30T00:00:00+00:00,USDJPY,0.0,-0.6,-0.6,149.59125897236615,trend,TREND,,1.0,1.0,hybrid
2019-01-31T00:00:00+00:00,AUDUSD,-0.6,0.0,0.6,142.94606469189694,trend,CHOP,,1.0,1.0,hybrid
2019-01-31T00:00:00+00:00,EURUSD,-0.6,0.0,0.6,142.07624017756817,trend,CHOP,,1.0,1.0,hybrid
2019-01-31T00:00:00+00:00,GBPUSD,-0.6,0.0,0.6,148.28285843144405,trend,CHOP,,1.0,1.0,hybrid
2019-01-31T00:00:00+00:00,USDCAD,-0.6,0.0,0.6,148.26307250743594,trend,CHOP,,1.0,1.0,hybrid
2019-01-31T00:00:00+00:00,USDJPY,-0.6,0.0,0.6,150.20964529477826,trend,CHOP,,1.0,1.0,hybrid
2019-02-01T00:00:00+00:00,GBPUSD,0.0,-1.0,-1.0,147.35841948321513,trend,TREND,,1.0,1.0,hybrid
2019-02-01T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,147.3313222840923,trend,TREND,,1.0,1.0,hybrid
2019-02-01T00:00:00+00:00,USDJPY,0.0,-1.0,-1.0,150.04538482628507,trend,TREND,,1.0,1.0,hybrid
2019-02-04T00:00:00+00:00,GBPUSD,-1.0,0.0,1.0,147.1811434257234,trend,CHOP,,1.0,1.0,hybrid
2019-02-04T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,146.62079732288305,trend,CHOP,,1.0,1.0,hybrid
2019-02-04T00:00:00+00:00,USDJPY,-1.0,0.0,1.0,149.52445698164686,trend,CHOP,,1.0,1.0,hybrid
2019-02-05T00:00:00+00:00,GBPUSD,0.0,-1.0,-1.0,147.712356357578,trend,TREND,,1.0,1.0,hybrid
2019-02-05T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,147.05229963666199,trend,TREND,,1.0,1.0,hybrid
2019-02-05T00:00:00+00:00,USDJPY,0.0,-1.0,-1.0,149.411997305263,trend,TREND,,1.0,1.0,hybrid
2019-02-06T00:00:00+00:00,GBPUSD,-1.0,0.0,1.0,148.06858465169267,trend,CHOP,,1.0,1.0,hybrid
2019-02-06T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,147.08102980583823,trend,CHOP,,1.0,1.0,hybrid
2019-02-06T00:00:00+00:00,USDJPY,-1.0,0.0,1.0,149.2791910035582,trend,CHOP,,1.0,1.0,hybrid
2019-02-07T00:00:00+00:00,GBPUSD,0.0,-1.0,-1.0,147.62475337144892,trend,TREND,,1.0,1.0,hybrid
2019-02-07T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,147.03806167477362,trend,TREND,,1.0,1.0,hybrid
2019-02-07T00:00:00+00:00,USDJPY,0.0,-1.0,-1.0,149.0493497417528,trend,TREND,,1.0,1.0,hybrid
2019-02-08T00:00:00+00:00,GBPUSD,-1.0,0.0,1.0,146.61265321640656,trend,CHOP,,1.0,1.0,hybrid
2019-02-08T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,147.01078149822303,trend,CHOP,,1.0,1.0,hybrid
2019-02-08T00:00:00+00:00,USDJPY,-1.0,0.0,1.0,148.8565854016839,trend,CHOP,,1.0,1.0,hybrid
2019-02-11T00:00:00+00:00,GBPUSD,0.0,-1.0,-1.0,146.60366089224436,trend,TREND,,1.0,1.0,hybrid
2019-02-11T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,146.97249273195192,trend,TREND,,1.0,1.0,hybrid
2019-02-14T00:00:00+00:00,GBPUSD,-1.0,0.0,1.0,146.31410387722786,trend,TREND,,1.0,1.0,hybrid
2019-02-14T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,146.28418211466598,trend,TREND,,1.0,1.0,hybrid
2019-02-18T00:00:00+00:00,GBPUSD,0.0,-1.0,-1.0,147.19471354288888,trend,TREND,,1.0,1.0,hybrid
2019-02-18T00:00:00+00:00,USDJPY,0.0,1.0,1.0,148.79689972803112,trend,TREND,,1.0,1.0,hybrid
2019-02-19T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,147.3343231255205,trend,TREND,,1.0,1.0,hybrid
2019-02-20T00:00:00+00:00,EURUSD,0.0,1.0,1.0,139.52670840355006,trend,TREND,,1.0,1.0,hybrid
2019-02-20T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,147.48335687628804,trend,TREND,,1.0,1.0,hybrid
2019-02-25T00:00:00+00:00,USDCAD,0.0,-1.0,-1.0,147.25982216374038,trend,TREND,,1.0,1.0,hybrid
2019-02-25T00:00:00+00:00,USDJPY,1.0,0.0,-1.0,148.52115399931898,trend,TREND,,1.0,1.0,hybrid
2019-02-26T00:00:00+00:00,USDCAD,-1.0,0.0,1.0,146.5349968110935,trend,TREND,,1.0,1.0,hybrid
2019-02-26T00:00:00+00:00,USDJPY,0.0,1.0,1.0,147.93549188013762,trend,TREND,,1.0,1.0,hybrid
2019-02-27T00:00:00+00:00,EURUSD,1.0,0.0,-1.0,138.79907649679026,trend,RISK_OFF,,1.0,1.0,hybrid
2019-02-27T00:00:00+00:00,GBPUSD,-1.0,0.0,1.0,149.23072165690573,trend,RISK_OFF,,1.0,1.0,hybrid
2019-02-27T00:00:00+00:00,USDJPY,1.0,0.0,-1.0,148.22098586151625,trend,RISK_OFF,,1.0,1.0,hybrid
