timestamp,equity,gross_return,net_return,turnover,costs,regime_label,mode
2019-02-26T00:00:00+00:00,1.0267162000432672,0.006855777922325945,0.006453035611156954,2.0,0.00041085082034544515,TREND,hybrid
2019-02-27T00:00:00+00:00,1.0213642786240655,-0.00461542823609884,-0.005212658979157236,3.0,0.0006131864790618766,RISK_OFF,hybrid
2019-02-28T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-01T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-04T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-05T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-06T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-07T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-08T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-11T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-12T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-13T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-14T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-15T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-18T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-19T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-20T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-21T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-22T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,RISK_OFF,hybrid
2019-03-25T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-26T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-27T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-28T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,CHOP,hybrid
2019-03-29T00:00:00+00:00,1.0213642786240655,0.0,0.0,0.0,0.0,CHOP,hybrid
