timestamp,equity,gross_return,net_return,turnover,costs,regime_label,mode
2019-02-15T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-18T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-19T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-20T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-21T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-22T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-25T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-26T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,TREND,trend_only
2019-02-27T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-02-28T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-01T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-04T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-05T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-06T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-07T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-08T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-11T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-12T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-13T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-14T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-15T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-18T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-19T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-20T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-21T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-22T00:00:00+00:00,1.013370340136524,0.0,0.0,0.0,0.0,RISK_OFF,trend_only
2019-03-25T00:00:00+00:00,1.0129649920004693,0.0,-0.00040000000000006697,2.0,0.0004053481360546096,CHOP,trend_only
2019-03-26T00:00:00+00:00,1.0150239155408594,0.002433544688007383,0.002032571270132344,2.0,0.0004061720350303559,CHOP,trend_only
2019-03-27T00:00:00+00:00,1.0148209107577513,0.0,-0.00019999999999986695,1.0,0.00020300478310817188,CHOP,trend_only
2019-03-28T00:00:00+00:00,1.0115219861996543,-0.003250745548427636,-0.003250745548427636,0.0,0.0,CHOP,trend_only
2019-03-29T00:00:00+00:00,1.0024202321959617,-0.008601518877592751,-0.008998078270041843,2.0,0.00040112854429610314,CHOP,trend_only
